(venv) alex@alex-desktop:~/Frontier-Dental-POC$ python main.py run --reset --limit 100
2026-03-17T19:41:23.213979Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aquasoft variant_count=5
2026-03-17T19:41:23.231125Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/revo200-reg
2026-03-17T19:41:23.249619Z [info     ] product_extracted              url=https://www.safcodental.com/product/aquasoft variants=5
2026-03-17T19:41:25.711809Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/aurelia-reg-blush-reg variant_count=4
2026-03-17T19:41:25.772144Z [debug    ] browser_rendered               size=782112 url=https://www.safcodental.com/product/aurelia-reg-blush-reg
2026-03-17T19:41:25.814844Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aurelia-reg-blush-reg variant_count=4
2026-03-17T19:41:25.839432Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/beesure-reg-glacier-nitrile
2026-03-17T19:41:25.858944Z [info     ] product_extracted              url=https://www.safcodental.com/product/aurelia-reg-blush-reg variants=4
2026-03-17T19:41:26.047128Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup variant_count=5
2026-03-17T19:41:26.106953Z [debug    ] browser_rendered               size=883581 url=https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup
2026-03-17T19:41:26.146235Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup variant_count=5
2026-03-17T19:41:26.167382Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-reg-midknight-reg
2026-03-17T19:41:26.181997Z [info     ] product_extracted              url=https://www.safcodental.com/product/aurelia-sup-reg-sup-sonic-sup-reg-sup variants=5
2026-03-17T19:41:26.441825Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/revo200-reg variant_count=2
2026-03-17T19:41:26.488656Z [debug    ] browser_rendered               size=594606 url=https://www.safcodental.com/product/revo200-reg
2026-03-17T19:41:26.526944Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/revo200-reg variant_count=2
2026-03-17T19:41:26.543078Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/crave-trade
2026-03-17T19:41:26.547647Z [info     ] product_extracted              url=https://www.safcodental.com/product/revo200-reg variants=2
2026-03-17T19:41:28.997081Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/beesure-reg-glacier-nitrile variant_count=4
2026-03-17T19:41:29.053057Z [debug    ] browser_rendered               size=793851 url=https://www.safcodental.com/product/beesure-reg-glacier-nitrile
2026-03-17T19:41:29.137678Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/beesure-reg-glacier-nitrile variant_count=4
2026-03-17T19:41:29.156355Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/transcend-trade
2026-03-17T19:41:29.164241Z [info     ] product_extracted              url=https://www.safcodental.com/product/beesure-reg-glacier-nitrile variants=4
2026-03-17T19:41:29.358361Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/microflex-reg-midknight-reg variant_count=1
2026-03-17T19:41:29.408407Z [debug    ] browser_rendered               size=508185 url=https://www.safcodental.com/product/microflex-reg-midknight-reg
2026-03-17T19:41:29.448593Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/microflex-reg-midknight-reg variant_count=1
2026-03-17T19:41:29.465303Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/pulse-reg-logic-trade
2026-03-17T19:41:29.468377Z [info     ] product_extracted              url=https://www.safcodental.com/product/microflex-reg-midknight-reg variants=1
2026-03-17T19:41:30.181074Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/crave-trade variant_count=4
2026-03-17T19:41:30.234596Z [debug    ] browser_rendered               size=720766 url=https://www.safcodental.com/product/crave-trade
2026-03-17T19:41:30.271599Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/crave-trade variant_count=4
2026-03-17T19:41:30.287760Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/carbon-reg-nitrile
2026-03-17T19:41:30.294672Z [info     ] product_extracted              url=https://www.safcodental.com/product/crave-trade variants=4
2026-03-17T19:41:32.378466Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/transcend-trade variant_count=4
2026-03-17T19:41:32.434466Z [debug    ] browser_rendered               size=825750 url=https://www.safcodental.com/product/transcend-trade
2026-03-17T19:41:32.477648Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/transcend-trade variant_count=4
2026-03-17T19:41:32.496096Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/inspire-trade
2026-03-17T19:41:32.504663Z [info     ] product_extracted              url=https://www.safcodental.com/product/transcend-trade variants=4
2026-03-17T19:41:32.562309Z [debug    ] browser_rendered               size=289325 url=https://www.safcodental.com/product/pulse-reg-logic-trade
2026-03-17T19:41:32.593828Z [info     ] extractor_no_table_stub        from_price=17.49 url=https://www.safcodental.com/product/pulse-reg-logic-trade
2026-03-17T19:41:32.593902Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/pulse-reg-logic-trade variant_count=1
2026-03-17T19:41:32.610205Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/aurelia-reg-absolute-trade
2026-03-17T19:41:32.613159Z [info     ] product_extracted              url=https://www.safcodental.com/product/pulse-reg-logic-trade variants=1
2026-03-17T19:41:33.669330Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/carbon-reg-nitrile variant_count=5
2026-03-17T19:41:33.725685Z [debug    ] browser_rendered               size=856530 url=https://www.safcodental.com/product/carbon-reg-nitrile
2026-03-17T19:41:33.764162Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/carbon-reg-nitrile variant_count=5
2026-03-17T19:41:33.783570Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/safco-nitrilex-prevail-trade-nitrile-gloves
2026-03-17T19:41:33.793895Z [info     ] product_extracted              url=https://www.safcodental.com/product/carbon-reg-nitrile variants=5
2026-03-17T19:41:35.798111Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/inspire-trade variant_count=5
2026-03-17T19:41:35.806836Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/aurelia-reg-absolute-trade variant_count=5
2026-03-17T19:41:35.869423Z [debug    ] browser_rendered               size=901956 url=https://www.safcodental.com/product/inspire-trade
2026-03-17T19:41:35.872749Z [debug    ] browser_rendered               size=872140 url=https://www.safcodental.com/product/aurelia-reg-absolute-trade
2026-03-17T19:41:35.917531Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/inspire-trade variant_count=5
2026-03-17T19:41:35.919961Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aurelia-reg-absolute-trade variant_count=5
2026-03-17T19:41:35.938328Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/luxe-trade
2026-03-17T19:41:35.942512Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/aurelia-reg-sonic-reg-100
2026-03-17T19:41:35.967252Z [info     ] product_extracted              url=https://www.safcodental.com/product/inspire-trade variants=5
2026-03-17T19:41:35.970305Z [info     ] product_extracted              url=https://www.safcodental.com/product/aurelia-reg-absolute-trade variants=5
2026-03-17T19:41:37.064582Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/safco-nitrilex-prevail-trade-nitrile-gloves variant_count=5
2026-03-17T19:41:37.126098Z [debug    ] browser_rendered               size=996857 url=https://www.safcodental.com/product/safco-nitrilex-prevail-trade-nitrile-gloves
2026-03-17T19:41:37.164323Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/safco-nitrilex-prevail-trade-nitrile-gloves variant_count=5
2026-03-17T19:41:37.183137Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/aurelia-sup-reg-sup-robust-sup-reg-sup
2026-03-17T19:41:37.192846Z [info     ] product_extracted              url=https://www.safcodental.com/product/safco-nitrilex-prevail-trade-nitrile-gloves variants=5
2026-03-17T19:41:39.085996Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/luxe-trade variant_count=5
2026-03-17T19:41:39.144700Z [debug    ] browser_rendered               size=890952 url=https://www.safcodental.com/product/luxe-trade
2026-03-17T19:41:39.185588Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/luxe-trade variant_count=5
2026-03-17T19:41:39.202605Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/aurelia-reg-bold-reg
2026-03-17T19:41:39.226012Z [info     ] product_extracted              url=https://www.safcodental.com/product/luxe-trade variants=5
2026-03-17T19:41:39.568373Z [debug    ] browser_rendered               size=320548 url=https://www.safcodental.com/product/aurelia-reg-sonic-reg-100
2026-03-17T19:41:39.602234Z [info     ] extractor_no_table_stub        from_price=6.99 url=https://www.safcodental.com/product/aurelia-reg-sonic-reg-100
2026-03-17T19:41:39.602323Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aurelia-reg-sonic-reg-100 variant_count=1
2026-03-17T19:41:39.619526Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/revosoft-reg-nitrile-gloves
2026-03-17T19:41:39.621329Z [info     ] product_extracted              url=https://www.safcodental.com/product/aurelia-reg-sonic-reg-100 variants=1
2026-03-17T19:41:40.126593Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/aurelia-sup-reg-sup-robust-sup-reg-sup variant_count=1
2026-03-17T19:41:40.168880Z [debug    ] browser_rendered               size=513440 url=https://www.safcodental.com/product/aurelia-sup-reg-sup-robust-sup-reg-sup
2026-03-17T19:41:40.202933Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aurelia-sup-reg-sup-robust-sup-reg-sup variant_count=1
2026-03-17T19:41:40.216110Z [info     ] product_extracted              url=https://www.safcodental.com/product/aurelia-sup-reg-sup-robust-sup-reg-sup variants=1
2026-03-17T19:41:40.219163Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/safco-nitrilex-surpass-trade
2026-03-17T19:41:42.728300Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/revosoft-reg-nitrile-gloves variant_count=4
2026-03-17T19:41:42.732183Z [debug    ] browser_rendered               size=292452 url=https://www.safcodental.com/product/aurelia-reg-bold-reg
2026-03-17T19:41:42.767309Z [info     ] extractor_no_table_stub        from_price=7.99 url=https://www.safcodental.com/product/aurelia-reg-bold-reg
2026-03-17T19:41:42.767391Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aurelia-reg-bold-reg variant_count=1
2026-03-17T19:41:42.790539Z [info     ] product_extracted              url=https://www.safcodental.com/product/aurelia-reg-bold-reg variants=1
2026-03-17T19:41:42.799319Z [debug    ] browser_rendered               size=782674 url=https://www.safcodental.com/product/revosoft-reg-nitrile-gloves
2026-03-17T19:41:42.800178Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-reg-92-134
2026-03-17T19:41:42.840553Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/revosoft-reg-nitrile-gloves variant_count=4
2026-03-17T19:41:42.858887Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/alasta-sup-reg-sup-shimmer-pink-nitrile
2026-03-17T19:41:42.870191Z [info     ] product_extracted              url=https://www.safcodental.com/product/revosoft-reg-nitrile-gloves variants=4
2026-03-17T19:41:43.485333Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/safco-nitrilex-surpass-trade variant_count=5
2026-03-17T19:41:43.550405Z [debug    ] browser_rendered               size=1036978 url=https://www.safcodental.com/product/safco-nitrilex-surpass-trade
2026-03-17T19:41:43.591883Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/safco-nitrilex-surpass-trade variant_count=5
2026-03-17T19:41:43.607787Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/beesure-ultraslim-nitrile
2026-03-17T19:41:43.621573Z [info     ] product_extracted              url=https://www.safcodental.com/product/safco-nitrilex-surpass-trade variants=5
2026-03-17T19:41:45.965067Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/alasta-sup-reg-sup-shimmer-pink-nitrile variant_count=4
2026-03-17T19:41:46.017902Z [debug    ] browser_rendered               size=723947 url=https://www.safcodental.com/product/alasta-sup-reg-sup-shimmer-pink-nitrile
2026-03-17T19:41:46.055206Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/alasta-sup-reg-sup-shimmer-pink-nitrile variant_count=4
2026-03-17T19:41:46.075343Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/safco-nitrilex-black
2026-03-17T19:41:46.088373Z [info     ] product_extracted              url=https://www.safcodental.com/product/alasta-sup-reg-sup-shimmer-pink-nitrile variants=4
2026-03-17T19:41:46.322313Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/microflex-reg-92-134 variant_count=2
2026-03-17T19:41:46.371215Z [debug    ] browser_rendered               size=594930 url=https://www.safcodental.com/product/microflex-reg-92-134
2026-03-17T19:41:46.405530Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/microflex-reg-92-134 variant_count=2
2026-03-17T19:41:46.422924Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/carbon-reg-air
2026-03-17T19:41:46.432126Z [info     ] product_extracted              url=https://www.safcodental.com/product/microflex-reg-92-134 variants=2
2026-03-17T19:41:47.036332Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/beesure-ultraslim-nitrile variant_count=4
2026-03-17T19:41:47.092546Z [debug    ] browser_rendered               size=804134 url=https://www.safcodental.com/product/beesure-ultraslim-nitrile
2026-03-17T19:41:47.127530Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/beesure-ultraslim-nitrile variant_count=4
2026-03-17T19:41:47.144375Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue
2026-03-17T19:41:47.154427Z [info     ] product_extracted              url=https://www.safcodental.com/product/beesure-ultraslim-nitrile variants=4
2026-03-17T19:41:49.204073Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/safco-nitrilex-black variant_count=4
2026-03-17T19:41:49.265613Z [debug    ] browser_rendered               size=828498 url=https://www.safcodental.com/product/safco-nitrilex-black
2026-03-17T19:41:49.309810Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/safco-nitrilex-black variant_count=4
2026-03-17T19:41:49.327821Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink
2026-03-17T19:41:49.351717Z [info     ] product_extracted              url=https://www.safcodental.com/product/safco-nitrilex-black variants=4
2026-03-17T19:41:49.817813Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/carbon-reg-air variant_count=5
2026-03-17T19:41:49.875133Z [debug    ] browser_rendered               size=882123 url=https://www.safcodental.com/product/carbon-reg-air
2026-03-17T19:41:49.912519Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/carbon-reg-air variant_count=5
2026-03-17T19:41:49.930232Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-reg-midknight-trade-touch
2026-03-17T19:41:49.949959Z [info     ] product_extracted              url=https://www.safcodental.com/product/carbon-reg-air variants=5
2026-03-17T19:41:50.170130Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue variant_count=1
2026-03-17T19:41:50.210946Z [debug    ] browser_rendered               size=478313 url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue
2026-03-17T19:41:50.241926Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue variant_count=1
2026-03-17T19:41:50.257725Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/trueform
2026-03-17T19:41:50.262834Z [info     ] product_extracted              url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-blue variants=1
2026-03-17T19:41:52.278016Z [debug    ] browser_rendered               size=321030 url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink
2026-03-17T19:41:52.315624Z [info     ] extractor_no_table_stub        from_price=15.99 url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink
2026-03-17T19:41:52.315707Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink variant_count=1
2026-03-17T19:41:52.335004Z [info     ] product_extracted              url=https://www.safcodental.com/product/micro-touch-reg-nitrafree-trade-pink variants=1
2026-03-17T19:41:52.338837Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/powerform-black
2026-03-17T19:41:53.205930Z [debug    ] browser_rendered               size=320730 url=https://www.safcodental.com/product/microflex-reg-midknight-trade-touch
2026-03-17T19:41:53.236711Z [info     ] extractor_no_table_stub        from_price=8.99 url=https://www.safcodental.com/product/microflex-reg-midknight-trade-touch
2026-03-17T19:41:53.236793Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/microflex-reg-midknight-trade-touch variant_count=1
2026-03-17T19:41:53.252313Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/quantum-blue
2026-03-17T19:41:53.253221Z [info     ] product_extracted              url=https://www.safcodental.com/product/microflex-reg-midknight-trade-touch variants=1
2026-03-17T19:41:53.369268Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/trueform variant_count=3
2026-03-17T19:41:53.416400Z [debug    ] browser_rendered               size=606051 url=https://www.safcodental.com/product/trueform
2026-03-17T19:41:53.470329Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/trueform variant_count=3
2026-03-17T19:41:53.487257Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/bio-nitrile-sup-reg-sup
2026-03-17T19:41:53.495190Z [info     ] product_extracted              url=https://www.safcodental.com/product/trueform variants=3
2026-03-17T19:41:55.754953Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/powerform-black variant_count=5
2026-03-17T19:41:55.810830Z [debug    ] browser_rendered               size=782895 url=https://www.safcodental.com/product/powerform-black
2026-03-17T19:41:55.848893Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/powerform-black variant_count=5
2026-03-17T19:41:55.867726Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/gloveup-sup-reg-sup
2026-03-17T19:41:55.893267Z [info     ] product_extracted              url=https://www.safcodental.com/product/powerform-black variants=5
2026-03-17T19:41:57.168046Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/bio-nitrile-sup-reg-sup variant_count=5
2026-03-17T19:41:57.183101Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/quantum-blue variant_count=5
2026-03-17T19:41:57.233896Z [debug    ] browser_rendered               size=840353 url=https://www.safcodental.com/product/bio-nitrile-sup-reg-sup
2026-03-17T19:41:57.239304Z [debug    ] browser_rendered               size=806394 url=https://www.safcodental.com/product/quantum-blue
2026-03-17T19:41:57.276778Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/bio-nitrile-sup-reg-sup variant_count=5
2026-03-17T19:41:57.283330Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/quantum-blue variant_count=5
2026-03-17T19:41:57.299990Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/black-maxx-sup-reg-sup
2026-03-17T19:41:57.304451Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/safco-nitrilex-soothe
2026-03-17T19:41:57.314233Z [info     ] product_extracted              url=https://www.safcodental.com/product/bio-nitrile-sup-reg-sup variants=5
2026-03-17T19:41:57.318860Z [info     ] product_extracted              url=https://www.safcodental.com/product/quantum-blue variants=5
2026-03-17T19:41:58.911532Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/gloveup-sup-reg-sup variant_count=5
2026-03-17T19:41:58.969644Z [debug    ] browser_rendered               size=795736 url=https://www.safcodental.com/product/gloveup-sup-reg-sup
2026-03-17T19:41:59.013375Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/gloveup-sup-reg-sup variant_count=5
2026-03-17T19:41:59.034178Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup
2026-03-17T19:41:59.056304Z [info     ] product_extracted              url=https://www.safcodental.com/product/gloveup-sup-reg-sup variants=5
2026-03-17T19:42:00.553404Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/black-maxx-sup-reg-sup variant_count=5
2026-03-17T19:42:00.618219Z [debug    ] browser_rendered               size=765502 url=https://www.safcodental.com/product/black-maxx-sup-reg-sup
2026-03-17T19:42:00.642000Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/safco-nitrilex-soothe variant_count=5
2026-03-17T19:42:00.661574Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/black-maxx-sup-reg-sup variant_count=5
2026-03-17T19:42:00.679527Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/nuvo-trade-drdae
2026-03-17T19:42:00.693677Z [info     ] product_extracted              url=https://www.safcodental.com/product/black-maxx-sup-reg-sup variants=5
2026-03-17T19:42:00.707148Z [debug    ] browser_rendered               size=898007 url=https://www.safcodental.com/product/safco-nitrilex-soothe
2026-03-17T19:42:00.743628Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/safco-nitrilex-soothe variant_count=5
2026-03-17T19:42:00.760076Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup
2026-03-17T19:42:00.773446Z [info     ] product_extracted              url=https://www.safcodental.com/product/safco-nitrilex-soothe variants=5
2026-03-17T19:42:01.002831Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup variant_count=2
2026-03-17T19:42:01.048913Z [debug    ] browser_rendered               size=595947 url=https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup
2026-03-17T19:42:01.083427Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup variant_count=2
2026-03-17T19:42:01.100148Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup
2026-03-17T19:42:01.102053Z [info     ] product_extracted              url=https://www.safcodental.com/product/microflex-sup-reg-sup-neopro-sup-reg-sup variants=2
2026-03-17T19:42:03.583095Z [debug    ] browser_rendered               size=224652 url=https://www.safcodental.com/product/nuvo-trade-drdae
2026-03-17T19:42:03.641243Z [info     ] extractor_no_table_stub        from_price=7.49 url=https://www.safcodental.com/product/nuvo-trade-drdae
2026-03-17T19:42:03.641375Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/nuvo-trade-drdae variant_count=1
2026-03-17T19:42:03.657971Z [info     ] product_extracted              url=https://www.safcodental.com/product/nuvo-trade-drdae variants=1
2026-03-17T19:42:03.661233Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/beesure-reg-neogrene-trade
2026-03-17T19:42:04.275431Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup variant_count=5
2026-03-17T19:42:04.333949Z [debug    ] browser_rendered               size=858300 url=https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup
2026-03-17T19:42:04.370328Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup variant_count=5
2026-03-17T19:42:04.387503Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/flexaprene-green
2026-03-17T19:42:04.400874Z [info     ] product_extracted              url=https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-sup-reg-sup variants=5
2026-03-17T19:42:05.445435Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup variant_count=5
2026-03-17T19:42:05.503402Z [debug    ] browser_rendered               size=869271 url=https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup
2026-03-17T19:42:05.546209Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup variant_count=5
2026-03-17T19:42:05.563114Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/aquaprene-reg
2026-03-17T19:42:05.589849Z [info     ] product_extracted              url=https://www.safcodental.com/product/micro-touch-sup-reg-sup-affinity-sup-reg-sup variants=5
2026-03-17T19:42:06.832949Z [debug    ] browser_rendered               size=320707 url=https://www.safcodental.com/product/beesure-reg-neogrene-trade
2026-03-17T19:42:06.868684Z [info     ] extractor_no_table_stub        from_price=24.29 url=https://www.safcodental.com/product/beesure-reg-neogrene-trade
2026-03-17T19:42:06.868768Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/beesure-reg-neogrene-trade variant_count=1
2026-03-17T19:42:06.888565Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade
2026-03-17T19:42:06.895221Z [info     ] product_extracted              url=https://www.safcodental.com/product/beesure-reg-neogrene-trade variants=1
2026-03-17T19:42:07.327768Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/flexaprene-green variant_count=1
2026-03-17T19:42:07.373278Z [debug    ] browser_rendered               size=504180 url=https://www.safcodental.com/product/flexaprene-green
2026-03-17T19:42:07.407598Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/flexaprene-green variant_count=1
2026-03-17T19:42:07.421619Z [info     ] product_extracted              url=https://www.safcodental.com/product/flexaprene-green variants=1
2026-03-17T19:42:07.424755Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/safco-ez-green-chloroprene
2026-03-17T19:42:08.419774Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/aquaprene-reg variant_count=5
2026-03-17T19:42:08.486436Z [debug    ] browser_rendered               size=879025 url=https://www.safcodental.com/product/aquaprene-reg
2026-03-17T19:42:08.523942Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/aquaprene-reg variant_count=5
2026-03-17T19:42:08.540087Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/true-comfort-reg-blu
2026-03-17T19:42:08.553984Z [info     ] product_extracted              url=https://www.safcodental.com/product/aquaprene-reg variants=5
2026-03-17T19:42:08.820260Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade variant_count=2
2026-03-17T19:42:08.865738Z [debug    ] browser_rendered               size=565202 url=https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade
2026-03-17T19:42:08.898781Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade variant_count=2
2026-03-17T19:42:08.915110Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/microflex-sup-reg-sup-neogard-trade-touch
2026-03-17T19:42:08.918624Z [info     ] product_extracted              url=https://www.safcodental.com/product/microflex-sup-reg-sup-neosoft-trade variants=2
2026-03-17T19:42:10.682436Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/safco-ez-green-chloroprene variant_count=4
2026-03-17T19:42:10.737476Z [debug    ] browser_rendered               size=798508 url=https://www.safcodental.com/product/safco-ez-green-chloroprene
2026-03-17T19:42:10.775030Z [info     ] extractor_css_success          url=https://www.safcodental.com/product/safco-ez-green-chloroprene variant_count=4
2026-03-17T19:42:10.792373Z [debug    ] browser_navigate               url=https://www.safcodental.com/product/ocean-pacific-sup-reg-sup-neonatural-sup-trade-sup
2026-03-17T19:42:10.806463Z [info     ] product_extracted              url=https://www.safcodental.com/product/safco-ez-green-chloroprene variants=4
2026-03-17T19:42:11.630754Z [debug    ] browser_live_dom_extracted     url=https://www.safcodental.com/product/true-comfort-reg-blu variant_count=5
2026-03-17T19:42:11.686679Z [debug    ] browser_rendered               size=765794 url=https://www.safcodental.com/product/true-comfort-reg-blu
